annotation_id,query_id,job_id,query_text,job_title,company,system_relevance_grade,annotator_1_grade,annotator_2_grade,adjudicated_grade,guideline
20260607_sbert_final_validation-ann-0233,sbert-v2-profile-04804,sbert-v2-job-2013f9ead08d3e67788f,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Research Scientist, Program Synthesis & Neuro-symbolic Methods",basis-research,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0234,sbert-v2-profile-04804,sbert-v2-job-75e016d82694f166d730,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Data & ML Pipeline Software Engineer,applied,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0235,sbert-v2-profile-04804,sbert-v2-job-4bde9902a1f679397535,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Sr. Growth Marketing Associate (Contractor),acorns,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0236,sbert-v2-profile-04805,sbert-v2-job-514bb65233040c3de771,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Site Reliability Engineer,betterup,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0237,sbert-v2-profile-04805,sbert-v2-job-f7a91e80c62fdbf29550,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Open Application,amboss,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0238,sbert-v2-profile-04805,sbert-v2-job-e2400aa56c05de845bb7,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Sales Associate, Georgetown (Full-Time)",away,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0239,sbert-v2-profile-04805,sbert-v2-job-c33bfced7ec06c48b6e0,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Enterprise Account Executive - West,cloudzero,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0240,sbert-v2-profile-04805,sbert-v2-job-de8ccb6d5e4b6f6fecbb,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Chief People Officer,cloudscaler,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0241,sbert-v2-profile-04805,sbert-v2-job-e3e789c4897f282cd1b1,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Staff Software Engineer, Product",ambiencehealthcare,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0242,sbert-v2-profile-04805,sbert-v2-job-6535c64894544a74d7ef,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Technical Product Manager,aim4hire,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0243,sbert-v2-profile-04806,sbert-v2-job-c5399fc8069db7cad46f,"Mahasiswa atau early-career candidate untuk Frontend di domain software development. Memiliki minat pada frontend machine_learning javascript data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Software Engineer (Fullstack),clarion,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0244,sbert-v2-profile-04806,sbert-v2-job-bbb2a81f949a5a35933c,"Mahasiswa atau early-career candidate untuk Frontend di domain software development. Memiliki minat pada frontend machine_learning javascript data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Office Administrator,candidhealth,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0245,sbert-v2-profile-04806,sbert-v2-job-cc262b86615684d417ef,"Mahasiswa atau early-career candidate untuk Frontend di domain software development. Memiliki minat pada frontend machine_learning javascript data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Talent Acquisition Partner - Early Careers,almedia,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0246,sbert-v2-profile-04806,sbert-v2-job-50561731c5625ac3db5b,"Mahasiswa atau early-career candidate untuk Frontend di domain software development. Memiliki minat pada frontend machine_learning javascript data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Executive, Office of the CEO (China)",bjakcareer,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0247,sbert-v2-profile-04807,sbert-v2-job-59d097f6d26c7a29a3c8,"Mahasiswa atau early-career candidate untuk Data Analysis di domain data ai. Memiliki minat pada data_analysis machine_learning business_analysis digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Sr. Value Attainment Analyst,ambiencehealthcare,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0248,sbert-v2-profile-04807,sbert-v2-job-26d1756b05f32ced94bf,"Mahasiswa atau early-career candidate untuk Data Analysis di domain data ai. Memiliki minat pada data_analysis machine_learning business_analysis digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Full-Stack Engineer,april,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0249,sbert-v2-profile-04807,sbert-v2-job-47ff79b131ecee2a25f3,"Mahasiswa atau early-career candidate untuk Data Analysis di domain data ai. Memiliki minat pada data_analysis machine_learning business_analysis digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior DevOps Engineer - EMEA,coalesce,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0250,sbert-v2-profile-04807,sbert-v2-job-7f3afa56c9e139065e1b,"Mahasiswa atau early-career candidate untuk Data Analysis di domain data ai. Memiliki minat pada data_analysis machine_learning business_analysis digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",CMC Consultant,atomic,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0251,sbert-v2-profile-04808,sbert-v2-job-2659ddedad02ab3cd48b,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Technical Program Manager – Tools,applied,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0252,sbert-v2-profile-04808,sbert-v2-job-e5e68623693cac701c69,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Senior Director, Human Resources Business Partner - Tech, Product, Data, Analytics and Corporate Functions",a-place-for-mom,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0253,sbert-v2-profile-04808,sbert-v2-job-ef317a547d6239fe13b4,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Tier 2 Customer Support,atob,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0254,sbert-v2-profile-04808,sbert-v2-job-4be93abb1f95d59d4577,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Influencer Marketing,customuse,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0255,sbert-v2-profile-04809,sbert-v2-job-922e8ed8a513cfd93751,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain data ai. Memiliki minat pada cloud machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior AP Accountant,camunda,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0256,sbert-v2-profile-04809,sbert-v2-job-a06a6dfeb50d27335839,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain data ai. Memiliki minat pada cloud machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Enterprise Account Executive -MA,aquant,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0257,sbert-v2-profile-04810,sbert-v2-job-cebaeb7f04af768cf3bd,"Mahasiswa atau early-career candidate untuk Machine Learning di domain data ai. Memiliki minat pada machine_learning data_analysis cloud business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Manager, Customer Success EMEA",1password,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0258,sbert-v2-profile-04810,sbert-v2-job-cad63b820c23ea348213,"Mahasiswa atau early-career candidate untuk Machine Learning di domain data ai. Memiliki minat pada machine_learning data_analysis cloud business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",AI Product Engineer,camber,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0259,sbert-v2-profile-04811,sbert-v2-job-ef33b5ba8bcdc68a4aaa,"Mahasiswa atau early-career candidate untuk Qa Testing di domain data ai. Memiliki minat pada machine_learning qa_testing business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Customer Service Advisor,allica-bank,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0260,sbert-v2-profile-04811,sbert-v2-job-7c08c643a0cb3d2d8915,"Mahasiswa atau early-career candidate untuk Qa Testing di domain data ai. Memiliki minat pada machine_learning qa_testing business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Creative Duo Interns (Art Director / Design & Copywriter FR-EN),backmarket,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0261,sbert-v2-profile-04812,sbert-v2-job-72162a62349d05d3b5a9,"Mahasiswa atau early-career candidate untuk Data Ai di domain data ai. Memiliki minat pada machine_learning data_analysis sql digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Working Student, People & Culture (f/m/d)",blacksemiconductor,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0262,sbert-v2-profile-04812,sbert-v2-job-2659ddedad02ab3cd48b,"Mahasiswa atau early-career candidate untuk Data Ai di domain data ai. Memiliki minat pada machine_learning data_analysis sql digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Technical Program Manager – Tools,applied,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0263,sbert-v2-profile-04813,sbert-v2-job-66968dda70e2445076be,"Mahasiswa atau early-career candidate untuk Software Development di domain software development. Memiliki minat pada machine_learning it_support business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Public Funding Program Specialist,blacksemiconductor,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0264,sbert-v2-profile-04813,sbert-v2-job-f4996c227368f2e69731,"Mahasiswa atau early-career candidate untuk Software Development di domain software development. Memiliki minat pada machine_learning it_support business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",District Partnerships Manager,classdojo,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0265,sbert-v2-profile-04814,sbert-v2-job-eded8808795d7f547176,"Mahasiswa atau early-career candidate untuk Business Analysis di domain software development. Memiliki minat pada business_analysis machine_learning qa_testing data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Business Analyst (ServiceNow),Technitask,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0266,sbert-v2-profile-04814,sbert-v2-job-84b9787e2cb9779c81e3,"Mahasiswa atau early-career candidate untuk Business Analysis di domain software development. Memiliki minat pada business_analysis machine_learning qa_testing data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Account Executive - France 🇫🇷 (Retail industry),alan,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
